name,object_id,accounting_method_id,accounting_method_value,account_alias,account_balance,account_name,account_status_id,account_status_value,account_usage_locked_time,action_threshold_1_owner,action_threshold_2_owner,action_threshold_3_owner,action_threshold_4_owner,action_threshold_5_owner,action_threshold_6_owner,aggregate_start_date,apply_status_change_to_prod,auto_delete_billed_events,auto_payment_status_id,auto_payment_status_value,account_num,billing_contact,billing_driver_id,billing_driver_value,billing_indicator_id,billing_indicator_value,billing_status_id,billing_status_value,bills_since_last_statement,bill_cycle,bill_event_sequence,bill_handling_code,bill_masking,bill_period,bill_period_unit_id,bill_period_unit_value,bill_style_id,bill_style_value,budget_payment_plan_type_id,budget_payment_plan_type_value,created_when,credit_adjust_billed_up_to,credit_card_expiration_date,credit_class_id,credit_limit,currency,datastore_masking,debit_adjustments_billed_up_to,debts_analysis_req_at_date,delete_events_on_billing,deposits_without_req_amount,disable_real_time_billing,don_event_disc_billed_up_to,don_package_disc_billed_up_to,early_term_surcharge_app,effective_date,effective_status_start_date,events_billed_up_to,event_dispatch_profile_id,exclude_from_promotions,go_live_date,go_live_date_initial,holiday_profile_id,info_currency,internal_account,is_usage_locked,last_bill_seq,last_billed_deposit_amount,last_bill_amount,last_bill_date,last_bill_loyalty_points,last_collection_action_date,last_debts_analysis,last_payment_actual_date,last_payment_amount,last_payment_date,lifecycle_profile,lifecycle_profile_id,lifecycle_state,loyalty_trans_billed_up_to,modified_when,new_existing_contact_id,new_existing_contact_value,next_bill_date,next_collection_action_date,next_payment_date,ots_billed_up_to,output_event_to_file,overwritten_invoice_amount,payments_since_last_invoice,payment_method_id,payment_method_value,pending_paid_amount,prepay,product_instance,recharge_event_payments,recharge_event_type_id,required_bill_masking,required_datastore_masking,suspension_bill_required,syncstatus_id,syncstatus_value,tax_status_id,tax_status_value,termination_date,termination_reason_id,termination_reason_value,threshold_1_direction_id,threshold_1_direction_value,threshold_1_money_amount,threshold_1_total_type_id,threshold_1_total_type_value,threshold_2_direction_id,threshold_2_direction_value,threshold_2_money_amount,threshold_2_total_type_id,threshold_2_total_type_value,threshold_3_direction_id,threshold_3_direction_value,threshold_3_money_amount,threshold_3_total_type_id,threshold_3_total_type_value,threshold_4_direction_id,threshold_4_direction_value,threshold_4_money_amount,threshold_4_total_type_id,threshold_4_total_type_value,threshold_5_direction_id,threshold_5_direction_value,threshold_5_money_amount,threshold_5_total_type_id,threshold_5_total_type_value,threshold_6_direction_id,threshold_6_direction_value,threshold_6_money_amount,threshold_6_total_type_id,threshold_6_total_type_value,total_active_disputes,total_allocated_amount,total_billed_amount,total_billed_install_amount,total_chasable_debts,total_internal_payments_amount,total_legal_debts,total_loyalty_points_earned,total_loyalty_points_redeemed,total_overdue_debt,total_paid_amount,total_paid_discounts_amount,total_unbilled_adjustments,total_unbilled_ots_amount,tot_budg_plan_deferred_amount,transactions_billed_up_to,unbilled_deposit_req_amount,unbilled_realtime_ots_amount,unbilled_term_install_amount,unpaid_spend,write_off_amount,default_recharge_event_source,def_recharge_ext_event_spec,extraction_timestamp,date,history_date
Firstname27050225534 Lastname27050224547,9158144600913282343,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164019,9158144483613279290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 12:20:54,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 12:20:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27053706449 Lastname27053705038_second,9158144690413285871,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164069,9158144699113285871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 12:36:23,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-09-26 23:00:13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27053654369 Lastname27053652822,9158144697413285708,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164068,9158144690013285708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 12:36:11,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 12:36:12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
27074057256 27074057256,9158144005413256400,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000163930,9158143991213256477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 10:40:00,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 10:40:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,Bank Card,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27034143372 Lastname27034142419,9158144009713256754,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000163933,9158144009813256645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 10:40:54,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 10:40:55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27045921223 Lastname27045920405,9158144472113279004,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164008,9158144471813278904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 11:58:36,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 11:58:36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27050522718 Lastname27050521687,9158144507913279868,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164011,9158144503513279868,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 12:04:34,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 12:04:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27051936726 Lastname27051934335,9158144593713281626,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164017,9158144580113281698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 12:18:48,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 12:18:48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27053359164 Lastname27053357922,9158144679013285254,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164048,9158144678813285154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 12:33:16,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 12:33:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27053840792 Lastname27053839573,9158144704813286072,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164070,9158144704313286055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 12:37:55,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 12:37:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
27074032317 27074032317,9158143993813256274,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000163929,9158143992513256274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 10:39:37,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 10:39:37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,Bank Card,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27042154499 Lastname27042152906,9158144247013274256,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000163954,9158144246713274156,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 11:21:06,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 11:21:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27043851121 Lastname27043850296,9158144348213276911,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000163972,9158144346913276811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 11:38:02,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 11:38:02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27044502396 Lastname27044501556,9158144388313277740,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000163988,9158144380913277640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 11:44:18,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 11:44:18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27045008093 Lastname27045005124,9158144416513278260,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000163989,9158144405213278296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 11:49:20,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 11:49:20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
Firstname27051300838 Lastname27051300093,9158144556713280926,9135456871313516983,Balance Forward,NULL,NULL,NULL,9135405314613494989,6#9BBB59$ Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000164014,9158144556413280926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153348571113184719,NULL,NULL,NULL,NULL,9147921419813944145,Periodic Electronic Bill,NULL,NULL,2020-08-27 12:12:14,NULL,NULL,9154791950913365248,NULL,9154697122813325093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-08-27 12:12:14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,Cash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
